warehouse,ItemCode,Description,Assortment,ItemGroup,ItemUnit,Stock,QtyToBeDelivered,CHK
1,450097-BLK,CAPOXY FLOOR-SL (SPL-10)-BULK (A+B+C),12-Jan-00,Epoxy Materials,LT, -   , -   ,-
1,470002-P04,PG-10 GUN GRADE  (GG) WHITE 4LT,7-Jan-00,Sealant Products,EA, 144.00 , -   ,470002-P04
1,470008-P04,PG-10 GG SPL-054 4LT,7-Jan-00,Sealant Products,EA, -   , -   ,-
1,470012,PG 10 GG BLACK,7-Jan-00,Sealant Products,EA, -   , -   ,-
1,470015-P20,Cap Urethane Flat White (Part A+B),7-Jan-00,Sealant Products,EA, -   , -   ,-
1,470026-BLK,PG-10 GG SPL 086-BLK,7-Jan-00,Sealant Products,LT, -   , -   ,-
1,470027-P04,PG-10 GG SPL 087 4LT SET,7-Jan-00,Sealant Products,EA, -   , -   ,-
1,511007,CAPLAST-A,2-Jan-00,Chemical Admixture Products,LT, -   , -   ,-
1,521006,CAPCOAT SPECIAL,3-Jan-00,Emulsified Bitumen Products,kg, -   , -   ,-
1,530007,TURBAL-4PS/TR180HDPE,5-Jan-00,Sheet Membrane-Turbal Products,EA, -   , -   ,-
1,530018,TURBAL 4MM/4PP DAMAGED,5-Jan-00,Sheet Membrane-Turbal Products,EA, -   , -   ,-
1,530030,TURBAL TCS180,5-Jan-00,Sheet Membrane-Turbal Products,EA, -   , -   ,-
1,540007,CAPTILE GROUT ULTRA MARINE BLUE B-102,4-Jan-00,Cementitious Products,kg, -   , -   ,-
1,540032,CAPTILE GROUT BEIGE A1,4-Jan-00,Cementitious Products,kg, -   , -   ,-
1,540053,CAPTILE GROUT BEIGE  Y-102,4-Jan-00,Cementitious Products,kg, -   , -   ,-
1,550004,XYLENE SEMI FINISH GOOD,10-Jan-00,Others & Repacking,LT, -   , -   ,-
1,550009,CAP TAR EPOXY (A+B),12-Jan-00,Epoxy Materials,LT, -   , -   ,-
1,550014,AC-500/G2 GRAY,7-Jan-00,Sealant Products,kg, -   , -   ,-
1,550026,MICRO SILICA (PACKED),10-Jan-00,Others & Repacking,kg, -   , -   ,-
1,550034,CAPOXY GEL (W),12-Jan-00,Epoxy Materials,kg, -   , -   ,-
1,550076,CAPOXY FLOOR-500 (SPL-006),12-Jan-00,Epoxy Materials,LT, -   , -   ,-
1,470002-P03,PG 10 GG WHITE- P03 LTR,7-Jan-00,Sealant Products,EA, -   , -   ,-
1,470003-PARTB,PG-10 POURING GRADE (PG) GRAY (PART-B),7-Jan-00,Sealant Products,EA, -   , -   ,-
1,470015-P04,Cap Urethane Flat White (Part A+B),7-Jan-00,Sealant Products,EA, -   , -   ,-
1,470019-GL1,PG - 10  GG  SPL 076-GL1,7-Jan-00,Sealant Products,EA, -   , -   ,-
1,470023-BLK,PG-10 GG SPL 083-BLK,7-Jan-00,Sealant Products,GL, -   , -   ,-
1,470024-GL1,PG-10 GG SPL 085-GL1,7-Jan-00,Sealant Products,EA, -   , -   ,-
1,5015-NP001-P25KG,Nova Tex Coarse  25 KG PAIL,26-Jan-00,Nova Finished Goods,EA, -   , -   ,-
1,511004,CAPLAST-N,2-Jan-00,Chemical Admixture Products,LT, -   , -   ,-
1,511005,WATERVEX,2-Jan-00,Chemical Admixture Products,LT, -   , -   ,-
1,511018,CORROSION INHIBITOR ADMIX,2-Jan-00,Chemical Admixture Products,LT, -   , -   ,-
1,512004,CAPTILE LATEX,2-Jan-00,Chemical Admixture Products,kg, -   , -   ,-
1,513003,CURACOAT-P,2-Jan-00,Chemical Admixture Products,LT, -   , -   ,-
1,522003,CAPSOLVENT SP,3-Jan-00,Emulsified Bitumen Products,kg, -   , -   ,-
1,530028,TURBAL TP180,5-Jan-00,Sheet Membrane-Turbal Products,EA, -   , -   ,-
1,540004,CAPTILE GROUT IVORY  Y-101,4-Jan-00,Cementitious Products,kg, -   , -   ,-
1,540014,CAPTILE GROUT BLACK S-105,4-Jan-00,Cementitious Products,kg, -   , -   ,-
1,540019,CAPHYDROSEAL PART A,4-Jan-00,Cementitious Products,kg, -   , -   ,-
1,540046,CAPTILE GROUT WALNUT R-102,4-Jan-00,Cementitious Products,kg, -   , -   ,-
1,540049,CAPTILE GROUT FOREST GREEN G-102,4-Jan-00,Cementitious Products,kg, -   , -   ,-
1,540069,CAP MICROCRETE,4-Jan-00,Cementitious Products,kg, -   , -   ,-
1,540084,"CAPTILE GROUT SPL-08		",4-Jan-00,Cementitious Products,kg, -   , -   ,-
1,550001,FOAMIX,10-Jan-00,Others & Repacking,kg, -   , -   ,-
1,550042,BLACK OXIDE PASTE318 W/B PASTE,10-Jan-00,Others & Repacking,kg, -   , -   ,-
1,5504W207C-ABIR,Rang Exit/Int Acry White 25K-DRM,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,570001,PG-10 GUN GRADE (GG) GRAY,7-Jan-00,Sealant Products,GL, -   , -   ,-
1,60033-ABIR,"RUBBING STONE  4""",27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,601006,CHEMAPOXY-120,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601018,CRETEX BAG,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601052,PSI GREY COLOR PACK,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601066,MEGA ACRY PATCH COMP PAIL,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601095,CCC-1000 FROM SHAHER 5 LGN PAIL,9-Jan-00,Trading Materials,LT, -   , -   ,-
1,601098,CCC-150 BAG,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601138,LEYCO POX- 127/1013,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601145,PG-10 GG SPL -SANDAL WOOD,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601148,PG- 10 GG-SPL 30,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601155,GEOTEXTILE-350 GM-ALIYAF,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601156-03,ASODUR - CB/L,9-Jan-00,Trading Materials,PC, -   , -   ,-
1,601156,ASODUR-GBM-  10 KG,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601183,QUICK DRY PAINT DARK GREEN,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601194,BACK UP ROD 20mm  200meters/Roll,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601195,BACK UP ROD 25mm  100meters/Roll,9-Jan-00,Trading Materials,EA, 2.00 , -   ,601195
1,601206-01,Cap PU Coat P20 (Black),9-Jan-00,Trading Materials,EA, 424.00 , -   ,601206-01
1,601210,PU-10 BEIGE 600ml sausage packing,9-Jan-00,Trading Materials,EA, 357.00 , -   ,601210
1,601514-04,POLYOL SPRAY FIRE RATED (BAYMER SHPU-45-FS-9),9-Jan-00,Trading Materials,kg, -   , -   ,-
1,601523,SNF POWDER,9-Jan-00,Trading Materials,kg, -   , -   ,-
1,601533,EMPRO PVC WS -EE-250 - 12 MM,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601549,EMPRO PVC WS- EE-250 HD,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601554,BENTO SHIELD 5000 ST,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601559,PVC WATERSTOP STYLE CJ952,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,700008,ROTARY JOINT-COLD WATER SUPPLY TURBAL,20-Jan-00,Spare Parts for Turbal Plant,EA, 1.00 , -   ,#N/A
1,700022,HEATER TYPE 3000-ART 101-426,20-Jan-00,Spare Parts for Turbal Plant,EA, 1.00 , -   ,#N/A
1,700121,Q -RING WN /011,19-Jan-00,Spare Parts for Emulsion Bitumen Plant,EA, 4.00 , -   ,#N/A
1,700179,RETAINING SCREW -24103,18-Jan-00,Spare Parts for Admixture Plant,EA, 11.00 , -   ,#N/A
1,700281,Fan,14-Jan-00,Common Spare Parts,EA, 3.00 , -   ,#N/A
1,700310,Heating pump,14-Jan-00,Common Spare Parts,EA, 1.00 , -   ,#N/A
1,700315,"Motor BEM 0.65 kw ,920Rpm ,1.73A",14-Jan-00,Common Spare Parts,EA, 1.00 , -   ,#N/A
1,700339,Photocell    ( Flame monitor)    ''    '',14-Jan-00,Common Spare Parts,EA, 2.00 , -   ,#N/A
1,700357,Ball bearing   FAG  6305 Z,14-Jan-00,Common Spare Parts,EA, 1.00 , -   ,#N/A
1,700363,AEG motor with gear box type AM80ZAA4,14-Jan-00,Common Spare Parts,EA, 1.00 , -   ,#N/A
1,700386,Halogen lamp holder,14-Jan-00,Common Spare Parts,EA, 1.00 , -   ,#N/A
1,700508,Air pipe holder,17-Jan-00,Spare Parts for Cementitious Plant,EA, 1.00 , -   ,#N/A
1,700509,Bearing  sleeve,17-Jan-00,Spare Parts for Cementitious Plant,EA, 1.00 , -   ,#N/A
1,700514,Allen Screw,17-Jan-00,Spare Parts for Cementitious Plant,EA, -   , -   ,-
1,700517,Pneumatic   cylinder,17-Jan-00,Spare Parts for Cementitious Plant,EA, -   , -   ,-
1,700534,"Seal,   size 115x 140x12",17-Jan-00,Spare Parts for Cementitious Plant,EA, 2.00 , -   ,#N/A
1,700554,BAG GUIDE - 200439297,17-Jan-00,Spare Parts for Cementitious Plant,EA, 2.00 , -   ,#N/A
1,701013,CEM PLANT-5.099.8003.11  MODULE (HAVER),23-Jan-00,Spare Parts for Vehicles,EA, -   , -   ,-
1,800025,POLYOL  MN450,15-Jan-00,Raw Materials PU,kg, -   , -   ,-
1,800064,POLYOL SU-310,8-Jan-00,Sandwich Panel Products,kg, -   , -   ,-
1,800075,POLYOL SU-440L + 5% DMMP,8-Jan-00,Sandwich Panel Products,kg, -   , -   ,-
1,800076,SILICON AK-8812,8-Jan-00,Sandwich Panel Products,kg, -   , -   ,-
1,810005-002,ACI POYOL PAN - 40 / MOG,6-Jan-00,Polyurethane Products,kg, -   , -   ,-
1,470003-GL1,PG-10 POURING GRADE (PG) GRAY,7-Jan-00,Sealant Products,EA, -   , -   ,-
1,470019-BLK,PG - 10  GG  SPL 076-BLK,7-Jan-00,Sealant Products,GL, -   , -   ,-
1,470022-GL1,CHEMSEAL-500 (GG GREY),7-Jan-00,Sealant Products,EA, -   , -   ,-
1,5019-NP001-P18LT,Nova Int. Matt Emulsion (KSS) 18 LTR PAIL,26-Jan-00,Nova Finished Goods,EA, -   , -   ,-
1,5101W203I-ABIR,Abir Joint Filler 5GL-GAL,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,511017,CAPLAST SUPER FLOW-R,2-Jan-00,Chemical Admixture Products,LT, -   , -   ,-
1,512003,CAPBOND SBR,2-Jan-00,Chemical Admixture Products,kg, -   , -   ,-
1,513005,CAPHARDTOP LS,2-Jan-00,Chemical Admixture Products,kg, -   , -   ,-
1,521011-00,SEAL COAT,3-Jan-00,Emulsified Bitumen Products,kg, -   , -   ,-
1,521017,CAPCOAT E,3-Jan-00,Emulsified Bitumen Products,kg, -   , -   ,-
1,530004,TURBAL-4PP/TR180BR,5-Jan-00,Sheet Membrane-Turbal Products,EA, -   , -   ,-
1,530011,TURBAL-4PS/TR230BR,5-Jan-00,Sheet Membrane-Turbal Products,EA, -   , -   ,-
1,530025,TURBAL XT,5-Jan-00,Sheet Membrane-Turbal Products,EA, -   , -   ,-
1,540010,CAPTILE GROUT GREEN,4-Jan-00,Cementitious Products,kg, -   , -   ,-
1,540028,CAPCRETE,4-Jan-00,Cementitious Products,kg, -   , -   ,-
1,540031,CAPTILE GROUT PINK R-101,4-Jan-00,Cementitious Products,kg, -   , -   ,-
1,540060,CAP RAPIDHARD,4-Jan-00,Cementitious Products,kg, -   , -   ,-
1,550021-01,CAPOXY FLOOR SL (RAL-7001),12-Jan-00,Epoxy Materials,LT, -   , -   ,-
1,550030,CAPOXY PRIME,12-Jan-00,Epoxy Materials,kg, -   , -   ,-
1,570008,PG-10 GG SPL-054,7-Jan-00,Sealant Products,GL, -   , -   ,-
1,60008-ABIR,"ROLLER (GHAZAL) ITALIAN THIN 4""",27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,60023-ABIR,FIBER GLASS PUTTY LARGE,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,60034-ABIR,"RUBBING STONE  6""",27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,60040-ABIR,"SCRAPPER JAPANESE   2""",27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,601011,PROTECTION BOARD 6.4MM,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601017,CCC-060 CONCLEAN,9-Jan-00,Trading Materials,LT, -   , -   ,-
1,601023,PYRAMENT-505  CEM-505,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601043,PG - 10 GG- SPL-25,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601062,PLASTIC ROLLS 250MM,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601071,BINDER SEALER ABIR PAIL,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601079,FLAT ALKYD WHITE ABIR PAIL,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601127,SEMI GLOSS ENAMAL,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601129,CARTRIDGES-BA-98 30 OZ  214-AUMINUM,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601137,LEYCOSITS- DS  ( BAG ),9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601143,PG-PRIMER-10,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601160-16,CAPOXY FLOOR -500A,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601175,INSUFELT F3 (1.3 MM ),9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601187,QUICK DRY BROWN L113,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601201-01,FIBER MESH  45 YARD,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601212,CAP PU DURA GUARD,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601504,TURBAL TP200,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601518,Bituminous Primer (ASTM-D41),9-Jan-00,Trading Materials,kg, -   , -   ,-
1,601522,Water based Fire retardant paint-DC 315,9-Jan-00,Trading Materials,GL, -   , -   ,-
1,700051,BURNER CONTROL BOX -LOA44,14-Jan-00,Common Spare Parts,EA, 2.00 , -   ,#N/A
1,700054,"BURNER MOTOR 1,500kw 50Hz",14-Jan-00,Common Spare Parts,EA, 1.00 , -   ,#N/A
1,700108,DISCS WN WASHER,19-Jan-00,Spare Parts for Emulsion Bitumen Plant,EA, 8.00 , -   ,#N/A
1,700162,PLANET CARRIER,18-Jan-00,Spare Parts for Admixture Plant,EA, 6.00 , -   ,#N/A
1,700176,OUTPUT CIRCLIP -21539,18-Jan-00,Spare Parts for Admixture Plant,EA, 2.00 , -   ,#N/A
1,700181,STAR WASHER,18-Jan-00,Spare Parts for Admixture Plant,EA, 8.00 , -   ,#N/A
1,700242,THURST COLLAR,20-Jan-00,Spare Parts for Turbal Plant,EA, 1.00 , -   ,#N/A
1,700253,O-RING NO.378,20-Jan-00,Spare Parts for Turbal Plant,EA, 2.00 , -   ,#N/A
1,700274,Helial gear  small (30 teeth) Admixture,18-Jan-00,Spare Parts for Admixture Plant,EA, 1.00 , -   ,#N/A
1,700282,Oil seal,14-Jan-00,Common Spare Parts,EA, 4.00 , -   ,#N/A
1,700297,Motor jam,14-Jan-00,Common Spare Parts,EA, 1.00 , -   ,#N/A
1,700300,Speed indicater,14-Jan-00,Common Spare Parts,EA, 1.00 , -   ,#N/A
1,700305,Rubber Copling,14-Jan-00,Common Spare Parts,EA, 1.00 , -   ,#N/A
1,700314,"Nord motor  90L4,400v,1.5 kw & 1395 RPM",14-Jan-00,Common Spare Parts,EA, 1.00 , -   ,#N/A
1,700316,Toothed Belt  SPZ 2500,14-Jan-00,Common Spare Parts,EA, 2.00 , -   ,#N/A
1,700330,Oil seal 55x80x10,14-Jan-00,Common Spare Parts,EA, 2.00 , -   ,#N/A
1,700341,Oil firing  device                      ''         '',14-Jan-00,Common Spare Parts,EA, 2.00 , -   ,#N/A
1,700342,Nozzle  holder                                 ''          ',14-Jan-00,Common Spare Parts,EA, 1.00 , -   ,#N/A
1,700371,Admixer gear assembly,18-Jan-00,Spare Parts for Admixture Plant,EA, 1.00 , -   ,#N/A
1,700390,Tube light  5',14-Jan-00,Common Spare Parts,EA, 13.00 , -   ,#N/A
1,700507,Guide Pin   Small,17-Jan-00,Spare Parts for Cementitious Plant,EA, 1.00 , -   ,#N/A
1,700516,Steel sleeve,17-Jan-00,Spare Parts for Cementitious Plant,EA, 1.00 , -   ,#N/A
1,700527,Elbow ( M & F),17-Jan-00,Spare Parts for Cementitious Plant,EA, 2.00 , -   ,#N/A
1,700529,Socket,17-Jan-00,Spare Parts for Cementitious Plant,EA, 1.00 , -   ,#N/A
1,700530,Pipe nipple,17-Jan-00,Spare Parts for Cementitious Plant,EA, 8.00 , -   ,#N/A
1,700536,"Seal, size size   70x100x10",17-Jan-00,Spare Parts for Cementitious Plant,EA, 1.00 , -   ,#N/A
1,700545,O-RING - 201437155,17-Jan-00,Spare Parts for Cementitious Plant,EA, 4.00 , -   ,#N/A
1,700552,O-RING - 200353272,17-Jan-00,Spare Parts for Cementitious Plant,EA, 2.00 , -   ,#N/A
1,701002,TIRE 8.15.15 SOLID,23-Jan-00,Spare Parts for Vehicles,EA, -   , -   ,-
1,550016,CAP PAVEROCK (A+B+C),10-Jan-00,Others & Repacking,EA, -   , -   ,-
1,550027,CAPOXY CLEAR,12-Jan-00,Epoxy Materials,LT, -   , -   ,-
1,550035,CAPOXY GEL (BLUE),12-Jan-00,Epoxy Materials,kg, -   , -   ,-
1,5504W201C-ABIR,Rang Int Matt Emul White 27K-DRM,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,570003,PG-10 POURING GRADE (GG) GRAY,7-Jan-00,Sealant Products,GL, -   , -   ,-
1,570004,PG-10 15E PRIMER,7-Jan-00,Sealant Products,LT, -   , -   ,-
1,570005,PG-10 PRIMER,7-Jan-00,Sealant Products,LT, -   , -   ,-
1,60024-ABIR,MARBLE PUTTY BEIGE,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,601013,PERCHLOROETHYLENE,9-Jan-00,Trading Materials,kg, -   , -   ,-
1,601029,PECORA COLOR PACK PRE CAST WHITE,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601033,DURAMEN H-500,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601061,PLASTIC ROLLS 150MM,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601065,RANG -ROAD MARKING -YELLOW,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601083,ROOFING COMPOUN ABIR PAIL,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601091,POLYGUM 10 SPL III (BROWN),9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601104,PG -  BRICK SHADE-SPL,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601113,"LEYCO POX 135 COMP A 1.6 KG, TRADING",9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601149-01,RANG WATER REPELLANT (DRUM),9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601160-06,CAPOXY- 500,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601160-12,POLY GROUT -E  ( 5 LTRS),9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601166,3M BASE COAT (GL) -5893,9-Jan-00,Trading Materials,GL, -   , -   ,-
1,601167,DUBOARD 3MM (1M X 2M),9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601189,QUICK DRY K52 LIGHT GREEN,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601193,BACK UP ROD 15mm  360meters/Roll,9-Jan-00,Trading Materials,EA, 104.00 , -   ,601193
1,601196-04,"PAINT BRUSH 2.5""",9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601199-01,WIPER+STICK,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601200-03,NILON 50  3 KG,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601209,CONSHIELD PU-WHITE ( PU Based Waterproofing System),9-Jan-00,Trading Materials,kg, -   , -   ,-
1,601515-01,BAYMER SHPU 45 FS,9-Jan-00,Trading Materials,kg, -   , -   ,-
1,601530,EMPRO PVC WS -IC-250 - 12 MM,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601542,A-Polymer,9-Jan-00,Trading Materials,kg, -   , -   ,-
1,700028,"IGNITION ELECTRODE IEC 6.6""",14-Jan-00,Common Spare Parts,EA, 3.00 , -   ,#N/A
1,700057,SURFACE MOUNTING TWIN THERMOSTAR,14-Jan-00,Common Spare Parts,EA, 1.00 , -   ,#N/A
1,700061,PHOTOCELL QRB-3,14-Jan-00,Common Spare Parts,EA, 3.00 , -   ,#N/A
1,700072,O-RING VITON,14-Jan-00,Common Spare Parts,EA, 13.00 , -   ,#N/A
1,700086,SPACER-RING,20-Jan-00,Spare Parts for Turbal Plant,EA, 2.00 , -   ,#N/A
1,700113,ROTOR  II WN,19-Jan-00,Spare Parts for Emulsion Bitumen Plant,EA, -   , -   ,-
1,700126,ROTOR SUPPRORT POST-3,19-Jan-00,Spare Parts for Emulsion Bitumen Plant,EA, 1.00 , -   ,#N/A
1,700128,SEALING KIT -063 SERIES 40,20-Jan-00,Spare Parts for Turbal Plant,EA, 1.00 , -   ,#N/A
1,700165,CENTRE RING -24036,18-Jan-00,Spare Parts for Admixture Plant,EA, 5.00 , -   ,#N/A
1,700167,INPUT ASSEMBLY,18-Jan-00,Spare Parts for Admixture Plant,EA, 5.00 , -   ,#N/A
1,700172,PLANET BRUSHES - 24040,18-Jan-00,Spare Parts for Admixture Plant,EA, 6.00 , -   ,#N/A
1,700182,OUTPUT OUTER KEY,18-Jan-00,Spare Parts for Admixture Plant,EA, 4.00 , -   ,#N/A
1,700183,OUTPUT INNER KEY,18-Jan-00,Spare Parts for Admixture Plant,EA, 6.00 , -   ,#N/A
1,700236,ANGULAR CONTACT BALL BEARING 7219 BTVP.UA (O-ASSEMBLY),20-Jan-00,Spare Parts for Turbal Plant,EA, 2.00 , -   ,#N/A
1,700243,O-RING NO.386,20-Jan-00,Spare Parts for Turbal Plant,EA, 4.00 , -   ,#N/A
1,700245,O-RING NO.278,20-Jan-00,Spare Parts for Turbal Plant,EA, -   , -   ,-
1,700268,"SNR  Ball bearing 7209  B      ,,                    ,,",18-Jan-00,Spare Parts for Admixture Plant,EA, -   , -   ,-
1,700269,SNR  roller  bearing        Nu 209  E,14-Jan-00,Common Spare Parts,EA, 1.00 , -   ,#N/A
1,700270,FAG ball bearing 3210B,14-Jan-00,Common Spare Parts,EA, 1.00 , -   ,#N/A
1,700306,Circlip,14-Jan-00,Common Spare Parts,EA, 3.00 , -   ,#N/A
1,700307,Circlip,14-Jan-00,Common Spare Parts,EA, 4.00 , -   ,#N/A
1,700328,Starter switch,14-Jan-00,Common Spare Parts,EA, 1.00 , -   ,#N/A
1,700332,Shaft,20-Jan-00,Spare Parts for Turbal Plant,EA, 2.00 , -   ,#N/A
1,700340,Electrode connector                       ''     '',14-Jan-00,Common Spare Parts,EA, 7.00 , -   ,#N/A
1,700351,Ball bearing FAG 6205,14-Jan-00,Common Spare Parts,EA, 4.00 , -   ,#N/A
1,700369,Centrifugal pump,14-Jan-00,Common Spare Parts,EA, 1.00 , -   ,#N/A
1,700387,Lamp holder,14-Jan-00,Common Spare Parts,EA, 2.00 , -   ,#N/A
1,700391,Tube light  4',14-Jan-00,Common Spare Parts,EA, 1.00 , -   ,#N/A
1,700547,DEEP GROOVE BALL BEARING - 200339092,17-Jan-00,Spare Parts for Cementitious Plant,EA, 2.00 , -   ,#N/A
1,701018,CEM PLANT-3.205.2824.04  FELT RING (HAVER),23-Jan-00,Spare Parts for Vehicles,EA, -   , -   ,-
1,701024,HYDROLIC OIL,23-Jan-00,Spare Parts for Vehicles,LT, -   , -   ,-
1,800008,CAT-DMEA,15-Jan-00,Raw Materials PU,kg, -   , -   ,-
1,800015,CAT TR 310,15-Jan-00,Raw Materials PU,kg, -   , -   ,-
1,800018,CAT-FOMREZ SUL-4,15-Jan-00,Raw Materials PU,kg, -   , -   ,-
1,800036,AUX-AC-500/GREY,15-Jan-00,Raw Materials PU,kg, -   , -   ,-
1,800048,POLYOL JB-380,8-Jan-00,Sandwich Panel Products,kg, -   , -   ,-
1,800060,CAT-JD*DMP-30,8-Jan-00,Sandwich Panel Products,kg, -   , -   ,-
1,800072,SILICONE AK-8830,8-Jan-00,Sandwich Panel Products,kg, -   , -   ,-
1,810005,ACI-POLYOL PAN-40,6-Jan-00,Polyurethane Products,kg, -   , -   ,-
1,810029,ACI MDI-5 / ARP,6-Jan-00,Polyurethane Products,kg, -   , -   ,-
1,820009,ACI  METHYLENE CHLORIDE,6-Jan-00,Polyurethane Products,kg, -   , -   ,-
1,450072-P20,CAPOXY FLOOR-500 (SPL-005) 20 LT PAIL (A+B),12-Jan-00,Epoxy Materials,EA, -   , -   ,-
1,450079-P20,CAPOXY FLOOR-500 (SPL-007) (GREY) 20 LT PAIL (A+B),12-Jan-00,Epoxy Materials,EA, -   , -   ,-
1,450080-BLK,AC-500 Desert Tan BULK,7-Jan-00,Sealant Products,kg, -   , -   ,-
1,450081-BLK,Capoxy floor 500 Ral 5015 S (A+B),12-Jan-00,Epoxy Materials,LT, -   , -   ,-
1,470025-BLK,CHEMSEAL 500 PG GRAY,7-Jan-00,Sealant Products,GL, -   , -   ,-
1,521001,CAPSEAL,3-Jan-00,Emulsified Bitumen Products,kg, -   , -   ,-
1,521022,SUPER COAT,3-Jan-00,Emulsified Bitumen Products,kg, -   , -   ,-
1,522004,CAPSOLVENT-P,3-Jan-00,Emulsified Bitumen Products,kg, -   , -   ,-
1,530003,TURBAL-4PP/S200HDPE,5-Jan-00,Sheet Membrane-Turbal Products,EA, -   , -   ,-
1,530012,TURBAL-4PS/S200BR,5-Jan-00,Sheet Membrane-Turbal Products,EA, -   , -   ,-
1,530033,TURBAL SL,5-Jan-00,Sheet Membrane-Turbal Products,EA, -   , -   ,-
1,540025,CAPTILE ADHESIVE GREY,4-Jan-00,Cementitious Products,kg, -   , -   ,-
1,540038,CAPTILE GROUT S6,4-Jan-00,Cementitious Products,kg, -   , -   ,-
1,540041,CAPHYDROPLUG,4-Jan-00,Cementitious Products,kg, -   , -   ,-
1,540067,CAP FLOW GROUT,4-Jan-00,Cementitious Products,kg, -   , -   ,-
1,540113,STAMPCRETE HARDNER - WHITE,4-Jan-00,Cementitious Products,kg, -   , -   ,-
1,550015,AC-500/G2 WHITE,7-Jan-00,Sealant Products,kg, -   , -   ,-
1,5504W207G-ABIR,Rang Exit/Int Acry White 4.8-GAL,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,60025-ABIR,MARBLE PUTTY WHITE,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,60028-ABIR,VARNISH ITALIAN  (6 COLORS),27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,60039-ABIR,"SCRAPPER JAPANESE    1   1/2""",27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,60042-ABIR,"SCRAPPER JAPANESE   4""",27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,60057-ABIR,STEEL LADDER ITALIAN 8 STEPS,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,601008,CEROPLAST 350,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601016-1,KUT COAL TAR EPOXY (A+B),9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601035,DYNATROL I  #515 OFF WHITE,9-Jan-00,Trading Materials,EA, -   , -   ,-
1,601048,PSI-350 SPL-8 BEIGE,9-Jan-00,Trading Materials,EA, -   , -   ,-
